created_at,text
Fri Aug 14 23:59:05 +0000 2020,"Ho😂Ho😂Ho! Hilary thinks she’ll be asked to serve in Biden/Harris administration(if it happens)🤮 Line in “Steele Magnolias” by Shirley McClain-       “Eat shit and die”! Well , I don’t want Hilary to die."
Fri Aug 14 23:59:05 +0000 2020,"@WendyCerne @JoeBiden We’re not making racial. Neither is Biden. Employers are. In 2020, women make only $0.81 for every dollar a man makes.  Yes, we still remember when it was $.59 for every man’s dollar.  https://t.co/2hZVUNA83y"
Fri Aug 14 23:59:04 +0000 2020,It's apparent that not many are supporting him because he is the dynamic Joe Biden. https://t.co/Bex4HwI6LG
Fri Aug 14 23:59:03 +0000 2020,"I have checked this with friend of the Jewish faith &amp; he said yes, it is a pun and not disrespectful b/c B""H is a shorthand for ""Thank you God"" which he for one agreed we should be thankful for the Biden/Harris ticket. https://t.co/5m7IjydKDR"
Fri Aug 14 23:59:03 +0000 2020,@Acosta @colvinj But what does Biden say about his past comments on KH and vice versa? Oh wait no tough questions for the scratch and sniff duo!! 💯🐑✔️
Fri Aug 14 23:59:03 +0000 2020,@KellyO We went from class (Biden) to trash (Trump) in a few days!
Fri Aug 14 23:59:03 +0000 2020,"@idontbehave @antoniodelotero And you clearly hate trump and also dont see the bad in your own opinions, Biden running USA will be worse than trump 🤷‍♂️ dont agree then no worries he wont win anyway"
Fri Aug 14 23:59:02 +0000 2020,Joe Biden Fulfilled a Campaign Promise When He Chose Kamala Harris as his Running Mate. The Important Lesson no Leader Should Miss https://t.co/CJWak0akgG https://t.co/xFjjjvU5N7
Fri Aug 14 23:59:02 +0000 2020,"Sen. Ron Johnson (R-Wisconsin) is coming under fire from all sides for his investigations into the Obama administration and the Bidens. 

https://t.co/TsprE9U0lC https://t.co/A3rnRwnN5i"
Fri Aug 14 23:59:02 +0000 2020,It's a f'ing trip to watch how far left folks go and then when it's election time we get Biden &amp; Kamala. It's like everyone falls in line with whatever the craziest shit the left is pushing just for some kind of superficial popularity join the echo club sake.
Fri Aug 14 23:59:02 +0000 2020,"Biden should go on national TV and ask China for dirt on trump. According to the republicans and trumpers, it’s totally fine to do that!"
Fri Aug 14 23:59:01 +0000 2020,#WalkAwayFromDemocrats #WalkAway #WalkAwayFromDemocratsForever #Election2020 #Election #Democrats out there who r not insane u can’t vote for this man. No #Biden! #Trump2020 https://t.co/QNDiKHgaKU
Fri Aug 14 23:59:00 +0000 2020,@Alyssa_Milano So does Biden. Where’s you call for justice there?
Fri Aug 14 23:58:59 +0000 2020,"How is this going to work for Biden then???
Federal appeals court strikes down California's ban on high-capacity magazines, says restrictions violate 2nd Amendment https://t.co/E4jrPeOeBz #FoxNews"
Fri Aug 14 23:58:59 +0000 2020,Biden's Gonna Lose to 45 https://t.co/L3wZRno4vs via @YouTube
Fri Aug 14 23:58:58 +0000 2020,"@AmyJPetty @Titou4004 @moyate11 @rebeinstein @GunnelsWarren I’m sorry, but in what way has joe Biden moved to the left?
Hillary was further to the left than joe is now.
Hillary said she would drop Medicare to 50."
Fri Aug 14 23:58:57 +0000 2020,@SpeakUpNoworNev @gaiasjourney @BeWiseFriends @CruzRc88 @maryellen622 @katibug817 @rjor1121 @Arc02Noahs @RusPugs @Earth_Visitor01 @DoingJack @JamiJm @ConfedofLunches @steelerschic_85 @equality0114 @lmakowski3 @LeonaLioness6 @ReportsDaNews @jacketrose86 @HammertimeAgain @lizlibra1009 @MDomino07 @LindasTweeties @BusyBrain_Very @KellieADennis74 @AnnastasiaM67 @bttrfly_girl @fake_biden @Leahla0429 @mamar9635 @Petz1977 @LeePappas4 @Just_ReneaR @captmattj @GrandpaSnarky @AnnieBoHank @FelissaDeYork @zombiesands @Dawn_HPK @IAmDawnM @lt4agreements @FayKozlowski @kimbfalcone11 @LindaRo63084748 @NotHoodlum @SuzeQKnits @vicky_dollysmom @mattoboston @MuseyNews @cuttinghossfan Thank you for the mention. I really appreciate it 😊 https://t.co/zKj7CE0wTR
Fri Aug 14 23:58:57 +0000 2020,@mmpadellan Jared probably thinks only Biden voters die of #COVID19. I am beginning to think that Mr Kushner is a modern-day Rasputin. It's really frightening when you look at him these days there is this malevolent look on his nasty face.
Fri Aug 14 23:58:57 +0000 2020,"@TheLegendOfW Can the Democratic party just cut the horseshit and reveal they are The Organization for the Systematic Destruction of America....already. What a fucking joke. 

Watch these election results, man. Joke Biden and KAMALALALALALA are about to literally get red tsunamied into trash."
Fri Aug 14 23:58:56 +0000 2020,@CNN @CNNOpinion Pls when did fake news cnn get this answer from China Biden bcos the last time I checked them and order reporters where command out of the basement like rats after the press conference?
Fri Aug 14 23:58:53 +0000 2020,@Acosta @colvinj The questions are not worth answering. How’s about a mention of the fact that for 3 days in public appearance Biden.. potentially next pres. has dodged ALL questions
Fri Aug 14 23:58:50 +0000 2020,"@realDonaldTrump @FoxNews A vote for Biden is leap backwards for this Country:

High unemployment 
Less manufacturing jobs
No peace in the Middle East
N.Korea acting out
Less opportunity for Blacks &amp; less money to HBCU
A stale economy 
No 2nd Amd. Rights
Higher Crime

 MOVE FORWARD WITH PRESIDENT TRUMP!!!"
Fri Aug 14 23:58:50 +0000 2020,"@Resistancecent @PeteButtigieg Biden, Harris, Buttigieg and Obama agree with Bernie on probably 80-90% of policies but disagree vehemently on a few.
That said, Bernie was no more winning than Germany was going to win against Russia."
Fri Aug 14 23:58:49 +0000 2020,@sleekpetz @Btg1995triple Just like a night out with Biden &amp; Kamala.
Fri Aug 14 23:58:48 +0000 2020,"@jimmybricks3 @humuhumukunuku1 @HelenVotesGold I am getting attacked by everyone. Centrists, Leftists, Fascists, Conservatives. And I mean - the funny thing is I don't like Biden - I campaigned against him in the primary. I'm not even a Democrat! I could not care less."
Fri Aug 14 23:58:47 +0000 2020,@GOP @ScottWalker Why do you keep writing these great Biden ads? #RidinWithBiden
Fri Aug 14 23:58:47 +0000 2020,"@TradingHughes @IamHuma67575528 @JustBeaTee @realDonaldTrump @FoxNews Nobody will deny Biden is getting pretty old and he's showing it. Yet, the alternative is Trump, who's suffering borderline dementia among other disorders..."
Fri Aug 14 23:58:47 +0000 2020,J Jonah Jameson pounds his desk and demands one goddamn photo of biden where he's not eating ice cream
Fri Aug 14 23:58:46 +0000 2020,"@1966Novadreamca Head, Shoulders(Biden), knees and blows. 🤣"
Fri Aug 14 23:58:46 +0000 2020,@andrew_rudick @TeamTrump @realDonaldTrump Unlike Joe Biden.
Fri Aug 14 23:58:46 +0000 2020,Enough States Have a Paper Trail For Biden to Win - EVEN IF t-RUMP'S RUSSIAN MASTERS HACK THE ELECTRONIC VOTING MACHINES !!! https://t.co/LbvbCkWAPT
Fri Aug 14 23:58:46 +0000 2020,"@RealJamesWoods When our POTUS destroys Biden and probably causes him to be rushed off the stage, it was just a debate."
Fri Aug 14 23:58:46 +0000 2020,@GreggJarrett Similar to Biden's slips...is someone reading a speech for them through an earpiece?
Fri Aug 14 23:58:45 +0000 2020,@Girl46Fan @I_Am_LisaR @TeamJoe @JoeBiden @DemConvention I thinks it’s the DNC but surely either Biden or Harris could’ve advocated a little for him
Fri Aug 14 23:58:44 +0000 2020,@themaninbpt @JoMichigan1 @MrAndyNgo Only Trumps DOJ will do that. They’ll sit on their hands until after the election. If Biden wins then they get away scot free.
Fri Aug 14 23:58:44 +0000 2020,@MonRiverRat @washingtonpost Seriously fascism fits democratic governors right now way more than it fits Trump and that is supported by Biden Harris.
Fri Aug 14 23:58:43 +0000 2020,"That’s right and I hope they implicate HRC, Biden, DNC, Renegade, Huma, and all the rest of the MB pukes up there. https://t.co/fk8oiDcQup"
Fri Aug 14 23:58:42 +0000 2020,"@realDonaldTrump @FoxNews Tensions linger between Biden and Obama camps throughout 2020 primary campaign: report

https://t.co/2LquhGCRmz"
Fri Aug 14 23:58:42 +0000 2020,"@realDonaldTrump @CoryGardner I DONT THINK ANYONE NEEDS YOUR ENDORSEMENT BECAUSE YOUR APPROVAL RATING IS 30% EVERYONE WANTS BIDEN AND HARRIS WITH 58% APPROVAL YOUR THE ONE WHO GOT AN F, JUST LIKE SCHOOL ALL OVER AGAIN. RIGHT TRUMP WHOM CHEATED ON YOUR SATS WOW YOU MUST BE DESPERATE BUT NOT TOO BRIGHT,AFRAID!!"
Fri Aug 14 23:58:42 +0000 2020,Section 230 &amp; Online Rights: Here’s How Biden &amp; Harris Stand https://t.co/znQdiNoJdM
Fri Aug 14 23:58:42 +0000 2020,Biden has ‘utterly devastated’ one of Trump’s favorite attack lines — and he did it with the help of Fox News: journalist https://t.co/QbOnMZB603
Fri Aug 14 23:58:42 +0000 2020,Jokes Biden 😎 https://t.co/6ykCXelJ2A
Fri Aug 14 23:58:41 +0000 2020,"@MSNBC will never mention it...

5 MILLION Obama/Biden voters stayed home in 2016 instead of voting for another corporate Democrat. They loved Obama when he RAN as a Progressive.  But his GOVERNANCE was anything but Progressive and THEY LOST 5 MILLION VOTERS. #CentrismKills https://t.co/a0zd2w23bQ"
Fri Aug 14 23:58:41 +0000 2020,"A former Republican leadership aide described Obama’s style as “mansplaining, basically.” The person added that Biden “may not be sitting down talking about Thucydides but that doesn’t mean he doesn’t have a high level of political intelligence.”"
Fri Aug 14 23:58:41 +0000 2020,@RepSwalwell Trump will crush Biden and that ho! https://t.co/gIMPWijrYw
Fri Aug 14 23:58:41 +0000 2020,"@CanadianOptom @bruceanderson Thats funny, did you read the article?
It says Russias for Trump but China is trying to influence for Biden.

So ask yourself, why is one any different or worse than the other?"
Fri Aug 14 23:58:41 +0000 2020,@JoeBiden Average annual cost of living increases for Social Security recipients during the Obama/Biden administration were less than half the average for Trump’s first four years.
Fri Aug 14 23:58:40 +0000 2020,@JennaEllisEsq Sooooo Homer Biden?
Fri Aug 14 23:58:40 +0000 2020,Biden Rebukes Trump for Threatening to Cut Social Security Funding https://t.co/XI1wzEcjzk via @politicususa
Fri Aug 14 23:58:40 +0000 2020,"@wsteaks Biden should respond- “When Trump starts to adequately fund the post office, protect our elections from foreign interference, call out Russia for putting bounties on our troops and participate in talks on COVID-19 legislation, I’ll put an advisor on a cable news show.”"
Fri Aug 14 23:58:40 +0000 2020,"@JoeBiden Except you spent 40 years doing the opposite... you have made a career out of the thing you are accusing Trump of doing.

https://t.co/QVg0qiECiJ https://t.co/XSj4sAJsTv"
Fri Aug 14 23:58:39 +0000 2020,"@nytimes In light of Biden’s history, how could a woke person vote for him in good conscience?
https://t.co/9ASYRl1Frn"
Fri Aug 14 23:58:39 +0000 2020,@SleeplessinCO @NBCNews @DanRather That’s a lie Sandi they have been poorly managed way before Trump came in u can ask Bejing Biden after 40 yrs in Political office why didn’t he address it answer he doesn’t want to f wth the Union
Fri Aug 14 23:58:39 +0000 2020,@Guinz @JuddApatow He started a story about Biden-Harris &amp; 4 seconds in the whole story became clips of Trump insulting Harris. Misogynoir by proxy.
Fri Aug 14 23:58:38 +0000 2020,"Watch ""Warren Says She Has ""A Big List"" Of Liberal Policies Waiting To Take Advantage Of A Biden Presidency"" on YouTube https://t.co/YOo3K6M1TG"
Fri Aug 14 23:58:36 +0000 2020,Poll: Biden Expands Lead; A Third Of Country Says It Won't Get Vaccinated https://t.co/vNSDRrc2ll
Fri Aug 14 23:58:36 +0000 2020,"@JimNotBob @pbt3 I wish you didn’t. 

It’s enough that men can become women... 

I don’t need to see children with giraffe tongues!

#GiraffeKidsAreKidsToo!"
Fri Aug 14 23:58:35 +0000 2020,"@ashtonmickeal @BlurredDisc @motherboard As I have stated a million times. I voted for Hillary. And while I won’t vote for Biden because he clearly has lost his cognitive functions, I won’t vote trump."
Fri Aug 14 23:58:35 +0000 2020,"@jfchiff @ProjectLincoln Relax, they are ""doing better"" every day. It's far funnier than that creepy ""biden train"" thing"
Fri Aug 14 23:58:34 +0000 2020,"I'm very patriotic when it come to voting. I support mail-in voting because I'll be able to vote several hundred times. #Biden Bless the USA.
#Hannity #IngrahamAngle #TuckerCarlsonTonight  #Dobbs"
Fri Aug 14 23:58:34 +0000 2020,"@POTUS , Mr attorney General, try them all for treason @BarackObama
@JoeBiden @Comey
@HillaryClinton
right on down to @NatSecLisa
And every single person in between.
Nunes: Obama and Biden Knew About Spying on the Trump Campaign. https://t.co/MzX3f0ov5I"
Fri Aug 14 23:58:33 +0000 2020,"Foreign correspondent: Kamala Harris on war, peace, and the Middle East— 

Biden’s veep pick has at times embraced militarism and even attacked Trump from the right, columnist @ReeseErlich writes: https://t.co/SKGTXFzT0k"
Fri Aug 14 23:58:32 +0000 2020,"@NeilMcMahon It’s not racism.  The way Biden introduced Kamala, I felt like saying “thank you master” The cartoon was to ridicule racism, not perpetuate it. Get a life."
Fri Aug 14 23:58:31 +0000 2020,"Q: do u think u should vote even if you hate the candidates?? (translation: i hate biden and harris, very much, and if you *genuinely* like them, ur a shit lib who is just voting for people that front different issues but reinforce the same oppressive system 😌). AND WHY??"
Fri Aug 14 23:58:31 +0000 2020,@JasonOverstreet @hmcghee @ewarren Senator Harris is a fine pick. It’s Biden I struggle with...how excited I would be if it was a Warren-Harris or Harris-Warren ticket.
Fri Aug 14 23:58:31 +0000 2020,"@Tux_299 @HowManyDaysEU @ExplicitMarquis @alexsalvinews The off thing is Biden, himself, had said that he would consider section 230 reform.  It'd be weird (although not surprising) for them to block something their standard bearer has advocated for.
https://t.co/0WmyGwAr0w"
Fri Aug 14 23:58:30 +0000 2020,@AllenKessler @themouthmatusow Great price for betting Biden. Terrible price for betting Trump.
